ch0=,0.322265625,mV/W*m-2 ch1=,-0.1611328125
ch0=,0,mV/W*m-2 ch1=,0.1611328125
ch0=,0,mV/W*m-2 ch1=,-0.1611328125
ch0=,0.322265625,mV/W*m-2 ch1=,0
ch0=,0.1611328125,mV/W*m-2 ch1=,-0.1611328125
ch0=,0.1611328125,mV/W*m-2 ch1=,-0.1611328125
ch0=,-0.1611328125,mV/W*m-2 ch1=,-0.1611328125
ch0=,0.1611328125,mV/W*m-2 ch1=,0.322265625
ch0=,0.322265625,mV/W*m-2 ch1=,-0.1611328125
ch0=,-0.322265625,mV/W*m-2 ch1=,-0.322265625
ch0=,-2.7392578125,mV/W*m-2 ch1=,-0.1611328125
ch0=,-3.7060546875,mV/W*m-2 ch1=,-0.4833984375
ch0=,0.966796875,mV/W*m-2 ch1=,0
ch0=,-4.51171875,mV/W*m-2 ch1=,-0.4833984375
ch0=,-4.51171875,mV/W*m-2 ch1=,-0.322265625
ch0=,0.64453125,mV/W*m-2 ch1=,-0.322265625
ch0=,-0.64453125,mV/W*m-2 ch1=,0.1611328125
ch0=,-0.64453125,mV/W*m-2 ch1=,0.322265625
ch0=,-0.322265625,mV/W*m-2 ch1=,0
ch0=,-0.322265625,mV/W*m-2 ch1=,0
ch0=,0.1611328125,mV/W*m-2 ch1=,-0.1611328125
ch0=,-1.611328125,mV/W*m-2 ch1=,-0.4833984375
ch0=,-1.2890625,mV/W*m-2 ch1=,-4.51171875
ch0=,-2.0947265625,mV/W*m-2 ch1=,-0.322265625
ch0=,-2.7392578125,mV/W*m-2 ch1=,-0.4833984375
ch0=,-1.611328125,mV/W*m-2 ch1=,-0.1611328125
ch0=,-1.93359375,mV/W*m-2 ch1=,-0.4833984375
ch0=,-2.255859375,mV/W*m-2 ch1=,-0.1611328125
ch0=,-3.0615234375,mV/W*m-2 ch1=,-0.1611328125
ch0=,0,mV/W*m-2 ch1=,0
ch0=,0,mV/W*m-2 ch1=,-0.1611328125
ch0=,0.1611328125,mV/W*m-2 ch1=,0
ch0=,0.1611328125,mV/W*m-2 ch1=,1.7724609375
ch0=,0,mV/W*m-2 ch1=,2.7392578125
ch0=,-0.1611328125,mV/W*m-2 ch1=,0.966796875
ch0=,0.322265625,mV/W*m-2 ch1=,2.0947265625
ch0=,0.322265625,mV/W*m-2 ch1=,1.2890625
ch0=,0.1611328125,mV/W*m-2 ch1=,0.322265625
ch0=,0,mV/W*m-2 ch1=,0.4833984375
ch0=,0.1611328125,mV/W*m-2 ch1=,0.322265625
ch0=,0.322265625,mV/W*m-2 ch1=,-0.322265625
ch0=,0.1611328125,mV/W*m-2 ch1=,-4.0283203125
ch0=,0.1611328125,mV/W*m-2 ch1=,-1.4501953125
ch0=,0.322265625,mV/W*m-2 ch1=,-2.255859375
ch0=,-0.322265625,mV/W*m-2 ch1=,-2.255859375
ch0=,0,mV/W*m-2 ch1=,-0.322265625
ch0=,0.1611328125,mV/W*m-2 ch1=,-0.322265625
ch0=,-0.1611328125,mV/W*m-2 ch1=,-0.8056640625
ch0=,0,mV/W*m-2 ch1=,-0.8056640625
ch0=,0,mV/W*m-2 ch1=,-0.64453125
ch0=,0.1611328125,mV/W*m-2 ch1=,0.322265625
ch0=,0.1611328125,mV/W*m-2 ch1=,0.64453125
ch0=,0.1611328125,mV/W*m-2 ch1=,0.8056640625
ch0=,0.64453125,mV/W*m-2 ch1=,0.322265625
ch0=,0.1611328125,mV/W*m-2 ch1=,-0.1611328125
ch0=,-0.8056640625,mV/W*m-2 ch1=,-0.322265625
ch0=,-0.4833984375,mV/W*m-2 ch1=,0
ch0=,0.322265625,mV/W*m-2 ch1=,-0.1611328125
ch0=,0.322265625,mV/W*m-2 ch1=,-0.1611328125
ch0=,-1.1279296875,mV/W*m-2 ch1=,-0.322265625
ch0=,-0.4833984375,mV/W*m-2 ch1=,0.4833984375
ch0=,-0.1611328125,mV/W*m-2 ch1=,0.322265625
ch0=,-0.64453125,mV/W*m-2 ch1=,-0.64453125
ch0=,-1.4501953125,mV/W*m-2 ch1=,0.1611328125
ch0=,-0.8056640625,mV/W*m-2 ch1=,0
ch0=,-0.1611328125,mV/W*m-2 ch1=,0
ch0=,-0.8056640625,mV/W*m-2 ch1=,0.1611328125
ch0=,-1.611328125,mV/W*m-2 ch1=,-0.4833984375
ch0=,-0.322265625,mV/W*m-2 ch1=,0.1611328125
ch0=,-0.1611328125,mV/W*m-2 ch1=,0.322265625
ch0=,0.4833984375,mV/W*m-2 ch1=,0.1611328125
ch0=,-0.322265625,mV/W*m-2 ch1=,0
